3,0.05757983,0.321363310106294,0.06971208633413577,0.013207497127173187,0.12336916381047709,0.16269003612336203,0.01297709810289607,0.3202895296428707,0.2194292522324543,0.12336916381047709,0.321363310106294,
30,0.07211057,0.16138843433645503,0.018287636224195263,0.0,0.16138843433645503,0.004618258245212624,0.0,0.07478079476217926,0.02077010185047841,0.0,0.16138843433645503,
36,0.05519344,0.3244900746908789,0.20320156640014067,0.07516607819769977,0.32431415187585,0.12534782212697573,0.07463373876985692,0.17907462207911742,0.2538902187030389,0.1790572039855517,0.3244900746908789,
40,0.05317813,0.27476460350322657,0.18293350943400233,0.08562620594576144,0.27476460350322657,0.05066385456832579,0.012831539132090878,0.0863872239269736,0.14733048380883276,0.012781648231112459,0.2744373014290424,
44,0.05354391,0.3167735568460413,0.21146584623163778,0.11182585615929329,0.31676082495704044,0.19421953587912674,0.06463494367016606,0.3167735568460413,0.08888235003689667,0.04482618387178592,0.13149019682587174,
47,0.05686149,0.18058428406246804,0.033779589951631724,0.0,0.17815790900375655,0.009833113141822676,0.0,0.03694260517493808,0.0484820981064154,0.0,0.18058428406246804,
5,0.05678382,0.257855183244313,0.051796831626070135,0.020216255989240997,0.08157459724413292,0.13086862172034386,0.02033040927974606,0.24808129555086397,0.16234512468378762,0.07130312052132358,0.257855183244313,
55,0.05678382,0.2573669614163913,0.05148164134834219,0.020254609258745327,0.08093077173804351,0.13078584376104552,0.020367940374933478,0.24790582671773365,0.16190858956506,0.07091959424136961,0.2573669614163913,
56,0.11835089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,0.05735996,0.18923997063487463,0.10054522836087476,0.009956710783293929,0.18888463734238736,0.03796803052696756,0.009620228989197413,0.06793862458020887,0.12889562013355754,0.0670327794269594,0.18923997063487463,
6122,0.07658646,0.25776128656000225,0.015411077818601314,0.008313258907805848,0.02270876322530623,0.13251984296618602,0.018735310493915365,0.2554262693203144,0.12889406567891087,0.008778808711816374,0.25776128656000225,
6122,0.07658646,0.25776128656000225,0.015411077818601314,0.008313258907805848,0.02270876322530623,0.13251984296618602,0.018735310493915365,0.2554262693203144,0.12889406567891087,0.008778808711816374,0.25776128656000225,
65,0.05480798,0.025639318887552213,0.0034809441303608963,0.0,0.025639318887552213,0.0013810165539646234,0.0,0.020069794029418463,0.001992084110158633,0.0,0.013309042646656737,
67,0.05392082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68,0.06840656,0.3399938480485941,0.10667424136835763,0.01809025967148905,0.19999813715317857,0.2625061710510793,0.18891713719593334,0.3399938480485941,0.16917172769272884,0.01809025967148905,0.3296651604449472,
76,0.05461982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,0.05848009,0.25736465881186604,0.13003848842388652,0.011441756940185914,0.2564821240545909,0.2059957943305526,0.15265324000656638,0.25736465881186604,0.08058799886328359,0.010259088236541154,0.15460189107473632,
94,0.05313793,0.2450946215386183,0.1295482299610653,0.007811554317884669,0.2450946215386183,0.062263126082272885,0.007473394395604626,0.12035787612959603,0.18435073678581093,0.12032371624408811,0.2450946215386183,
95,0.05312533,0.2931937313742183,0.21216383612006096,0.12640770008209642,0.2931937313742183,0.07029857751455819,0.01070141387195413,0.12673166265670435,0.15559708318650042,0.011032956032883717,0.2931937313742183,
135,0.05086818,0.26362754235252667,0.1455253411402349,0.03586748868159649,0.26176578550257285,0.24074427197032844,0.2164108752680752,0.26362754235252667,0.12504482855153262,0.03603117638258134,0.21983404940402196,
26,0.06839683,0.07794281005571722,0.00407836964996766,0.0,0.019989847016952965,0.013070699778447702,0.0,0.07794281005571722,0.005710545116383341,0.0,0.0756067991989336,
24,0.05789344,0.3082746828154888,0.17382624182729248,0.04716201233293626,0.30717787771647526,0.16448662953814894,0.01319225155958924,0.3082746828154888,0.030518692480039553,0.012103395827206391,0.0480490385437069,
669,0.07658646,0.2577612865600027,0.01541107781860134,0.008313258907805935,0.022708763225306267,0.13251984296618596,0.01873531049391538,0.2554262693203144,0.12889406567891087,0.008778808711816377,0.2577612865600027,
32,0.05888951,0.2834795154284337,0.1622212981444826,0.04872267300328698,0.2820606152457944,0.20079755374196118,0.11405590227740421,0.2834795154284337,0.08078725872442721,0.004211932765948098,0.15900445583809053,
27,0.07476666,0.36622545671517803,0.2678201331226034,0.17625362857814286,0.3645730271800966,0.25070691919773885,0.12898570514620736,0.36622545671517803,0.1546337489550309,0.0602590483335406,0.2475481622620881,
